C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,1st subsidiary languages,,,,,2nd subsidiary languages,,,,
Code,,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0000,INDIA,067000,KORKU,,,,006000,HINDI,362563,191555,171008,,,,,
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,013000,MARATHI,32663,20626,12037
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,040000,ENGLISH,1953,1580,373
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,044000,GONDI,1420,762,658
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,005000,GUJARATI,59,55,4
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,017000,SANSKRIT,28,22,6
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,022000,URDU,14,9,5
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,030000,BHILI/BHILODI,10,9,1
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,001000,ASSAMESE,9,4,5
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,068000,KORWA,3,2,1
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,002000,BENGALI,2,1,1
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,015000,ORIYA,2,2,0
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,019000,SINDHI,2,1,1
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,014000,NEPALI,1,1,0
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,020000,TAMIL,1,1,0
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,028000,ARABIC/ARBI,1,0,1
0000,INDIA,067000,KORKU,,,,006000,HINDI,,,,123000,OTHERS,1,1,0
0000,INDIA,067000,KORKU,,,,007000,KANNADA,5,2,3,,,,,
0000,INDIA,067000,KORKU,,,,007000,KANNADA,,,,040000,ENGLISH,2,1,1
0000,INDIA,067000,KORKU,,,,007000,KANNADA,,,,006000,HINDI,1,0,1
0000,INDIA,067000,KORKU,,,,007000,KANNADA,,,,013000,MARATHI,1,1,0
0000,INDIA,067000,KORKU,,,,009000,KONKANI,2,2,0,,,,,
0000,INDIA,067000,KORKU,,,,009000,KONKANI,,,,006000,HINDI,1,1,0
0000,INDIA,067000,KORKU,,,,009000,KONKANI,,,,013000,MARATHI,1,1,0
0000,INDIA,067000,KORKU,,,,013000,MARATHI,17041,10291,6750,,,,,
0000,INDIA,067000,KORKU,,,,013000,MARATHI,,,,006000,HINDI,9555,5998,3557
0000,INDIA,067000,KORKU,,,,013000,MARATHI,,,,040000,ENGLISH,87,71,16
0000,INDIA,067000,KORKU,,,,013000,MARATHI,,,,044000,GONDI,8,3,5
0000,INDIA,067000,KORKU,,,,013000,MARATHI,,,,005000,GUJARATI,5,4,1
0000,INDIA,067000,KORKU,,,,013000,MARATHI,,,,022000,URDU,3,3,0
0000,INDIA,067000,KORKU,,,,014000,NEPALI,1,0,1,,,,,
0000,INDIA,067000,KORKU,,,,014000,NEPALI,,,,006000,HINDI,1,0,1
0000,INDIA,067000,KORKU,,,,015000,ORIYA,2,1,1,,,,,
0000,INDIA,067000,KORKU,,,,017000,SANSKRIT,7,5,2,,,,,
0000,INDIA,067000,KORKU,,,,017000,SANSKRIT,,,,040000,ENGLISH,5,4,1
0000,INDIA,067000,KORKU,,,,017000,SANSKRIT,,,,006000,HINDI,1,1,0
0000,INDIA,067000,KORKU,,,,018000,SANTALI,1,0,1,,,,,
0000,INDIA,067000,KORKU,,,,019000,SINDHI,2,0,2,,,,,
0000,INDIA,067000,KORKU,,,,019000,SINDHI,,,,006000,HINDI,1,0,1
0000,INDIA,067000,KORKU,,,,021000,TELUGU,8,2,6,,,,,
0000,INDIA,067000,KORKU,,,,021000,TELUGU,,,,013000,MARATHI,1,1,0
0000,INDIA,067000,KORKU,,,,022000,URDU,147,65,82,,,,,
0000,INDIA,067000,KORKU,,,,022000,URDU,,,,006000,HINDI,5,2,3
0000,INDIA,067000,KORKU,,,,022000,URDU,,,,013000,MARATHI,2,2,0
0000,INDIA,067000,KORKU,,,,022000,URDU,,,,044000,GONDI,2,1,1
0000,INDIA,067000,KORKU,,,,028000,ARABIC/ARBI,1,1,0,,,,,
0000,INDIA,067000,KORKU,,,,028000,ARABIC/ARBI,,,,006000,HINDI,1,1,0
0000,INDIA,067000,KORKU,,,,030000,BHILI/BHILODI,32,14,18,,,,,
0000,INDIA,067000,KORKU,,,,030000,BHILI/BHILODI,,,,006000,HINDI,3,3,0
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,195,152,43,,,,,
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,,,,006000,HINDI,88,70,18
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,,,,013000,MARATHI,36,34,2
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,,,,017000,SANSKRIT,14,13,1
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,,,,002000,BENGALI,1,1,0
0000,INDIA,067000,KORKU,,,,040000,ENGLISH,,,,022000,URDU,1,1,0
0000,INDIA,067000,KORKU,,,,044000,GONDI,307,170,137,,,,,
0000,INDIA,067000,KORKU,,,,044000,GONDI,,,,006000,HINDI,145,87,58
0000,INDIA,067000,KORKU,,,,044000,GONDI,,,,013000,MARATHI,1,1,0
0000,INDIA,067000,KORKU,,,,075000,LAHNDA,1,0,1,,,,,
0000,INDIA,067000,KORKU,,,,123000,OTHERS,5,3,2,,,,,
0000,INDIA,068000,KORWA,34586,17563,17023,,,,,,,,,,
0000,INDIA,068000,KORWA,,,,001000,ASSAMESE,23,17,6,,,,,
0000,INDIA,068000,KORWA,,,,001000,ASSAMESE,,,,006000,HINDI,6,6,0
0000,INDIA,068000,KORWA,,,,001000,ASSAMESE,,,,003000,BODO,4,2,2
0000,INDIA,068000,KORWA,,,,001000,ASSAMESE,,,,086000,MIRI/MISHING,1,1,0
0000,INDIA,068000,KORWA,,,,002000,BENGALI,72,36,36,,,,,
0000,INDIA,068000,KORWA,,,,002000,BENGALI,,,,040000,ENGLISH,3,1,2
0000,INDIA,068000,KORWA,,,,002000,BENGALI,,,,006000,HINDI,2,2,0
0000,INDIA,068000,KORWA,,,,002000,BENGALI,,,,015000,ORIYA,1,0,1
0000,INDIA,068000,KORWA,,,,005000,GUJARATI,28,16,12,,,,,
0000,INDIA,068000,KORWA,,,,005000,GUJARATI,,,,006000,HINDI,2,1,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,19105,10184,8921,,,,,
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,013000,MARATHI,1786,1104,682
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,040000,ENGLISH,104,90,14
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,044000,GONDI,23,15,8
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,014000,NEPALI,11,6,5
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,005000,GUJARATI,9,5,4
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,007000,KANNADA,7,6,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,016000,PUNJABI,7,3,4
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,002000,BENGALI,4,3,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,067000,KORKU,4,0,4
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,015000,ORIYA,3,2,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,017000,SANSKRIT,3,2,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,001000,ASSAMESE,2,1,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,021000,TELUGU,2,2,0
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,072000,KURUKH/ORAON,2,2,0
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,019000,SINDHI,1,0,1
0000,INDIA,068000,KORWA,,,,006000,HINDI,,,,090000,MUNDA,1,0,1
0000,INDIA,068000,KORWA,,,,007000,KANNADA,54,25,29,,,,,
0000,INDIA,068000,KORWA,,,,007000,KANNADA,,,,013000,MARATHI,26,12,14
0000,INDIA,068000,KORWA,,,,007000,KANNADA,,,,021000,TELUGU,11,5,6
0000,INDIA,068000,KORWA,,,,011000,MALAYALAM,1,0,1,,,,,
0000,INDIA,068000,KORWA,,,,013000,MARATHI,1121,626,495,,,,,
0000,INDIA,068000,KORWA,,,,013000,MARATHI,,,,006000,HINDI,510,291,219
0000,INDIA,068000,KORWA,,,,013000,MARATHI,,,,007000,KANNADA,24,9,15
0000,INDIA,068000,KORWA,,,,013000,MARATHI,,,,040000,ENGLISH,7,6,1
0000,INDIA,068000,KORWA,,,,013000,MARATHI,,,,005000,GUJARATI,1,1,0
0000,INDIA,068000,KORWA,,,,014000,NEPALI,1,0,1,,,,,
0000,INDIA,068000,KORWA,,,,015000,ORIYA,168,91,77,,,,,
0000,INDIA,068000,KORWA,,,,015000,ORIYA,,,,006000,HINDI,14,10,4
0000,INDIA,068000,KORWA,,,,015000,ORIYA,,,,002000,BENGALI,4,3,1
0000,INDIA,068000,KORWA,,,,015000,ORIYA,,,,040000,ENGLISH,4,4,0
0000,INDIA,068000,KORWA,,,,015000,ORIYA,,,,018000,SANTALI,1,1,0
0000,INDIA,068000,KORWA,,,,016000,PUNJABI,4,2,2,,,,,
0000,INDIA,068000,KORWA,,,,018000,SANTALI,1,0,1,,,,,
0000,INDIA,068000,KORWA,,,,019000,SINDHI,5,3,2,,,,,
0000,INDIA,068000,KORWA,,,,020000,TAMIL,4,3,1,,,,,
0000,INDIA,068000,KORWA,,,,020000,TAMIL,,,,040000,ENGLISH,4,3,1
0000,INDIA,068000,KORWA,,,,021000,TELUGU,16,6,10,,,,,
0000,INDIA,068000,KORWA,,,,021000,TELUGU,,,,007000,KANNADA,11,4,7
0000,INDIA,068000,KORWA,,,,022000,URDU,12,9,3,,,,,
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,152,110,42,,,,,
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,,,,013000,MARATHI,62,62,0
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,,,,006000,HINDI,26,18,8
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,,,,020000,TAMIL,5,2,3
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,,,,002000,BENGALI,1,1,0
0000,INDIA,068000,KORWA,,,,040000,ENGLISH,,,,017000,SANSKRIT,1,1,0
0000,INDIA,068000,KORWA,,,,044000,GONDI,9,4,5,,,,,
0000,INDIA,068000,KORWA,,,,044000,GONDI,,,,006000,HINDI,5,2,3
0000,INDIA,068000,KORWA,,,,067000,KORKU,11,3,8,,,,,
0000,INDIA,068000,KORWA,,,,067000,KORKU,,,,006000,HINDI,10,2,8
0000,INDIA,068000,KORWA,,,,072000,KURUKH/ORAON,7,2,5,,,,,
0000,INDIA,068000,KORWA,,,,091000,MUNDARI,1,0,1,,,,,
0000,INDIA,068000,KORWA,,,,114000,TIBETAN,1,0,1,,,,,
0000,INDIA,068000,KORWA,,,,114000,TIBETAN,,,,014000,NEPALI,1,0,1
0000,INDIA,068000,KORWA,,,,123000,OTHERS,1,1,0,,,,,
0000,INDIA,069000,KOYA,362070,179533,182537,,,,,,,,,,
0000,INDIA,069000,KOYA,,,,001000,ASSAMESE,66,43,23,,,,,
0000,INDIA,069000,KOYA,,,,001000,ASSAMESE,,,,006000,HINDI,16,9,7
0000,INDIA,069000,KOYA,,,,001000,ASSAMESE,,,,066000,KONYAK,2,2,0
0000,INDIA,069000,KOYA,,,,002000,BENGALI,1265,830,435,,,,,
0000,INDIA,069000,KOYA,,,,002000,BENGALI,,,,015000,ORIYA,527,414,113
0000,INDIA,069000,KOYA,,,,002000,BENGALI,,,,021000,TELUGU,15,14,1
0000,INDIA,069000,KOYA,,,,002000,BENGALI,,,,006000,HINDI,9,7,2
0000,INDIA,069000,KOYA,,,,002000,BENGALI,,,,040000,ENGLISH,3,2,1
0000,INDIA,069000,KOYA,,,,002000,BENGALI,,,,013000,MARATHI,1,1,0
0000,INDIA,069000,KOYA,,,,005000,GUJARATI,1,1,0,,,,,
0000,INDIA,069000,KOYA,,,,006000,HINDI,894,556,338,,,,,
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,040000,ENGLISH,121,85,36
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,021000,TELUGU,94,51,43
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,015000,ORIYA,33,27,6
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,002000,BENGALI,12,11,1
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,013000,MARATHI,2,1,1
0000,INDIA,069000,KOYA,,,,006000,HINDI,,,,020000,TAMIL,1,1,0
0000,INDIA,069000,KOYA,,,,007000,KANNADA,1,1,0,,,,,
0000,INDIA,069000,KOYA,,,,013000,MARATHI,162,65,97,,,,,
0000,INDIA,069000,KOYA,,,,013000,MARATHI,,,,021000,TELUGU,31,14,17
0000,INDIA,069000,KOYA,,,,013000,MARATHI,,,,006000,HINDI,4,3,1
0000,INDIA,069000,KOYA,,,,014000,NEPALI,4,2,2,,,,,
0000,INDIA,069000,KOYA,,,,014000,NEPALI,,,,006000,HINDI,3,2,1
0000,INDIA,069000,KOYA,,,,015000,ORIYA,31276,18770,12506,,,,,
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,002000,BENGALI,1561,1262,299
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,006000,HINDI,850,667,183
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,040000,ENGLISH,845,623,222
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,021000,TELUGU,639,436,203
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,045000,HALABI,299,139,160
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,096000,PARJI,223,113,110
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,020000,TAMIL,12,6,6
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,001000,ASSAMESE,2,1,1
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,105000,SAVARA,2,2,0
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,123000,OTHERS,2,1,1
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,018000,SANTALI,1,0,1
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,022000,URDU,1,0,1
0000,INDIA,069000,KOYA,,,,015000,ORIYA,,,,070000,KUI,1,1,0
0000,INDIA,069000,KOYA,,,,017000,SANSKRIT,1,0,1,,,,,
0000,INDIA,069000,KOYA,,,,017000,SANSKRIT,,,,040000,ENGLISH,1,0,1
0000,INDIA,069000,KOYA,,,,020000,TAMIL,11,9,2,,,,,
0000,INDIA,069000,KOYA,,,,020000,TAMIL,,,,006000,HINDI,1,0,1
0000,INDIA,069000,KOYA,,,,020000,TAMIL,,,,021000,TELUGU,1,1,0
0000,INDIA,069000,KOYA,,,,021000,TELUGU,194698,96903,97795,,,,,
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,040000,ENGLISH,4614,2787,1827
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,006000,HINDI,474,353,121
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,013000,MARATHI,358,198,160
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,015000,ORIYA,357,201,156
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,002000,BENGALI,17,12,5
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,044000,GONDI,17,9,8
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,022000,URDU,16,8,8
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,007000,KANNADA,6,2,4
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,028000,ARABIC/ARBI,4,3,1
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,020000,TAMIL,2,2,0
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,096000,PARJI,2,1,1
0000,INDIA,069000,KOYA,,,,021000,TELUGU,,,,065000,KONDA,1,1,0
0000,INDIA,069000,KOYA,,,,022000,URDU,110,52,58,,,,,
0000,INDIA,069000,KOYA,,,,022000,URDU,,,,021000,TELUGU,4,3,1
0000,INDIA,069000,KOYA,,,,022000,URDU,,,,040000,ENGLISH,3,1,2
0000,INDIA,069000,KOYA,,,,022000,URDU,,,,015000,ORIYA,1,0,1
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,955,631,324,,,,,
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,021000,TELUGU,333,198,135
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,006000,HINDI,307,220,87
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,015000,ORIYA,54,45,9
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,001000,ASSAMESE,4,2,2
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,020000,TAMIL,2,1,1
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,044000,GONDI,2,1,1
0000,INDIA,069000,KOYA,,,,040000,ENGLISH,,,,002000,BENGALI,1,1,0
0000,INDIA,069000,KOYA,,,,044000,GONDI,131,83,48,,,,,
0000,INDIA,069000,KOYA,,,,044000,GONDI,,,,040000,ENGLISH,7,5,2
0000,INDIA,069000,KOYA,,,,044000,GONDI,,,,006000,HINDI,3,3,0
0000,INDIA,069000,KOYA,,,,044000,GONDI,,,,021000,TELUGU,3,2,1
0000,INDIA,069000,KOYA,,,,045000,HALABI,263,139,124,,,,,
0000,INDIA,069000,KOYA,,,,045000,HALABI,,,,015000,ORIYA,5,4,1
0000,INDIA,069000,KOYA,,,,045000,HALABI,,,,096000,PARJI,1,1,0
0000,INDIA,069000,KOYA,,,,065000,KONDA,1,0,1,,,,,
0000,INDIA,069000,KOYA,,,,065000,KONDA,,,,015000,ORIYA,1,0,1
0000,INDIA,069000,KOYA,,,,066000,KONYAK,3,1,2,,,,,
0000,INDIA,069000,KOYA,,,,070000,KUI,4,2,2,,,,,
0000,INDIA,069000,KOYA,,,,070000,KUI,,,,015000,ORIYA,1,1,0
0000,INDIA,069000,KOYA,,,,096000,PARJI,36,16,20,,,,,
0000,INDIA,069000,KOYA,,,,096000,PARJI,,,,015000,ORIYA,1,1,0
0000,INDIA,069000,KOYA,,,,105000,SAVARA,18,12,6,,,,,
0000,INDIA,069000,KOYA,,,,105000,SAVARA,,,,002000,BENGALI,2,2,0
0000,INDIA,069000,KOYA,,,,105000,SAVARA,,,,006000,HINDI,1,1,0
0000,INDIA,069000,KOYA,,,,105000,SAVARA,,,,021000,TELUGU,1,0,1
0000,INDIA,069000,KOYA,,,,105000,SAVARA,,,,040000,ENGLISH,1,0,1
0000,INDIA,069000,KOYA,,,,123000,OTHERS,11,8,3,,,,,
0000,INDIA,069000,KOYA,,,,123000,OTHERS,,,,015000,ORIYA,2,1,1
0000,INDIA,070000,KUI,916222,450174,466048,,,,,,,,,,
0000,INDIA,070000,KUI,,,,001000,ASSAMESE,22,11,11,,,,,
0000,INDIA,070000,KUI,,,,001000,ASSAMESE,,,,006000,HINDI,17,9,8
0000,INDIA,070000,KUI,,,,002000,BENGALI,42,18,24,,,,,
0000,INDIA,070000,KUI,,,,002000,BENGALI,,,,015000,ORIYA,11,5,6
0000,INDIA,070000,KUI,,,,002000,BENGALI,,,,006000,HINDI,5,4,1
0000,INDIA,070000,KUI,,,,002000,BENGALI,,,,018000,SANTALI,2,0,2
0000,INDIA,070000,KUI,,,,002000,BENGALI,,,,040000,ENGLISH,1,0,1
0000,INDIA,070000,KUI,,,,006000,HINDI,2039,1418,621,,,,,
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,040000,ENGLISH,672,500,172
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,015000,ORIYA,626,439,187
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,002000,BENGALI,16,13,3
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,021000,TELUGU,14,11,3
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,048000,HO,8,5,3
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,018000,SANTALI,3,2,1
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,050000,JUANG,1,1,0
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,091000,MUNDARI,1,0,1
0000,INDIA,070000,KUI,,,,006000,HINDI,,,,105000,SAVARA,1,0,1
0000,INDIA,070000,KUI,,,,015000,ORIYA,455927,255004,200923,,,,,
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,040000,ENGLISH,22800,16527,6273
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,021000,TELUGU,7812,5205,2607
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,006000,HINDI,6377,4821,1556
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,018000,SANTALI,377,238,139
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,002000,BENGALI,107,72,35
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,041000,GADABA,99,56,43
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,017000,SANSKRIT,64,49,15
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,045000,HALABI,61,28,33
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,083000,MALTO,56,36,20
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,123000,OTHERS,29,11,18
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,105000,SAVARA,24,18,6
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,048000,HO,20,14,6
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,058000,KHOND/KONDH,15,9,6
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,011000,MALAYALAM,8,7,1
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,044000,GONDI,5,2,3
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,096000,PARJI,5,2,3
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,069000,KOYA,4,2,2
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,090000,MUNDA,3,3,0
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,091000,MUNDARI,3,2,1
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,075000,LAHNDA,2,0,2
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,001000,ASSAMESE,1,0,1
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,005000,GUJARATI,1,1,0
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,007000,KANNADA,1,1,0
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,020000,TAMIL,1,1,0
0000,INDIA,070000,KUI,,,,015000,ORIYA,,,,059000,KINNAURI,1,1,0
0000,INDIA,070000,KUI,,,,017000,SANSKRIT,14,12,2,,,,,
0000,INDIA,070000,KUI,,,,017000,SANSKRIT,,,,015000,ORIYA,6,5,1
0000,INDIA,070000,KUI,,,,017000,SANSKRIT,,,,006000,HINDI,5,4,1
0000,INDIA,070000,KUI,,,,017000,SANSKRIT,,,,040000,ENGLISH,2,2,0
0000,INDIA,070000,KUI,,,,018000,SANTALI,366,135,231,,,,,
0000,INDIA,070000,KUI,,,,018000,SANTALI,,,,015000,ORIYA,56,35,21
0000,INDIA,070000,KUI,,,,018000,SANTALI,,,,006000,HINDI,2,1,1
0000,INDIA,070000,KUI,,,,020000,TAMIL,3,1,2,,,,,
0000,INDIA,070000,KUI,,,,021000,TELUGU,16024,7689,8335,,,,,
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,015000,ORIYA,3476,2194,1282
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,040000,ENGLISH,24,19,5
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,006000,HINDI,19,17,2
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,002000,BENGALI,2,1,1
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,013000,MARATHI,1,1,0
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,058000,KHOND/KONDH,1,1,0
0000,INDIA,070000,KUI,,,,021000,TELUGU,,,,123000,OTHERS,1,1,0
0000,INDIA,070000,KUI,,,,022000,URDU,3,2,1,,,,,
0000,INDIA,070000,KUI,,,,022000,URDU,,,,006000,HINDI,1,1,0
0000,INDIA,070000,KUI,,,,040000,ENGLISH,5034,3722,1312,,,,,
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,006000,HINDI,1824,1378,446
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,015000,ORIYA,1801,1289,512
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,017000,SANSKRIT,8,6,2
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,002000,BENGALI,4,2,2
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,018000,SANTALI,3,3,0
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,021000,TELUGU,2,2,0
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,105000,SAVARA,1,1,0
0000,INDIA,070000,KUI,,,,040000,ENGLISH,,,,123000,OTHERS,1,1,0
0000,INDIA,070000,KUI,,,,041000,GADABA,1,0,1,,,,,
0000,INDIA,070000,KUI,,,,044000,GONDI,7,3,4,,,,,
0000,INDIA,070000,KUI,,,,044000,GONDI,,,,015000,ORIYA,5,3,2
0000,INDIA,070000,KUI,,,,045000,HALABI,2,2,0,,,,,
0000,INDIA,070000,KUI,,,,048000,HO,20,7,13,,,,,
0000,INDIA,070000,KUI,,,,048000,HO,,,,015000,ORIYA,4,2,2
0000,INDIA,070000,KUI,,,,048000,HO,,,,018000,SANTALI,1,1,0
0000,INDIA,070000,KUI,,,,058000,KHOND/KONDH,180,92,88,,,,,
0000,INDIA,070000,KUI,,,,058000,KHOND/KONDH,,,,015000,ORIYA,137,72,65
0000,INDIA,070000,KUI,,,,058000,KHOND/KONDH,,,,021000,TELUGU,1,0,1
0000,INDIA,070000,KUI,,,,060000,KISAN,1,1,0,,,,,
0000,INDIA,070000,KUI,,,,060000,KISAN,,,,015000,ORIYA,1,1,0
0000,INDIA,070000,KUI,,,,069000,KOYA,8,7,1,,,,,
0000,INDIA,070000,KUI,,,,069000,KOYA,,,,015000,ORIYA,3,3,0
0000,INDIA,070000,KUI,,,,069000,KOYA,,,,006000,HINDI,1,0,1
0000,INDIA,070000,KUI,,,,083000,MALTO,19,7,12,,,,,
0000,INDIA,070000,KUI,,,,083000,MALTO,,,,015000,ORIYA,6,3,3
0000,INDIA,070000,KUI,,,,090000,MUNDA,4,1,3,,,,,
0000,INDIA,070000,KUI,,,,090000,MUNDA,,,,015000,ORIYA,3,1,2
0000,INDIA,070000,KUI,,,,091000,MUNDARI,1,1,0,,,,,
0000,INDIA,070000,KUI,,,,105000,SAVARA,354,183,171,,,,,
0000,INDIA,070000,KUI,,,,105000,SAVARA,,,,040000,ENGLISH,10,7,3
0000,INDIA,070000,KUI,,,,105000,SAVARA,,,,015000,ORIYA,5,3,2
0000,INDIA,070000,KUI,,,,105000,SAVARA,,,,006000,HINDI,3,3,0
0000,INDIA,070000,KUI,,,,105000,SAVARA,,,,021000,TELUGU,1,0,1
0000,INDIA,070000,KUI,,,,123000,OTHERS,33,13,20,,,,,
0000,INDIA,070000,KUI,,,,123000,OTHERS,,,,015000,ORIYA,5,3,2
